CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
537,39,3,135309.36,1,1,0,31728.86,1
759,74,6,128917.84,1,1,1,48244.64,0
774,52,2,56580.93,1,1,0,113266.28,1
608,42,8,131390.75,2,1,0,71178.09,0
704,37,4,0,2,0,0,25684.93,0
581,41,8,0,2,0,0,29737.14,0
628,61,1,97361.66,1,1,1,149922.38,1
566,42,6,0,1,1,0,180702.12,1
701,59,7,0,2,0,1,27597.59,0
735,29,10,0,2,1,1,95025.27,0
680,34,1,0,2,1,0,167035.07,0
560,57,0,0,2,0,1,116781.71,0
663,29,4,102714.65,2,0,0,21170.81,0
665,34,5,67816.72,1,1,1,29641.58,0
758,51,8,81710.46,1,1,1,116520.07,0
621,26,2,75237.54,1,0,1,44220.4,0
764,28,10,124023.18,1,1,0,166188.28,0
537,46,5,100727.5,1,0,1,140857.76,1
589,46,10,107238.85,2,1,0,37024.28,0
555,24,5,0,2,1,0,27513.47,0
734,29,0,139994.66,1,1,0,17744.72,0
783,59,9,126224.87,1,1,1,4423.63,0
678,51,1,145751.03,1,0,0,109718.44,1
661,47,5,0,1,0,1,107243.31,1
607,25,4,121166.89,1,0,1,115288.24,0
537,38,1,0,2,0,1,41233.97,0
513,88,10,0,2,1,1,52952.24,0
576,63,9,70655.48,1,0,0,78955.8,1
660,41,1,129901.21,1,1,0,26025.6,1
637,40,8,125470.81,1,1,1,174536.17,0
672,53,9,169406.33,4,1,1,147311.47,1
629,32,2,0,2,0,1,77965.44,0
583,40,4,107041.3,1,1,1,5635.63,0
763,32,10,95153.77,1,0,1,81310.1,0
516,32,3,145166.09,2,0,0,111421.45,0
617,27,4,0,2,0,0,190269.21,0
700,38,9,65962.63,1,1,1,100950.48,0
727,36,6,140418.81,1,1,1,113033.73,1
689,31,3,139799.63,1,0,1,120663.57,0
626,49,9,171787.84,2,1,0,187192.23,0
686,38,6,149238.97,1,1,1,97825.23,0
351,57,4,163146.46,1,1,0,169621.69,1
739,37,8,0,2,1,0,191557.1,1
627,32,10,0,2,1,0,103287.62,0
451,38,9,61482.47,1,1,1,167538.66,0
512,41,8,145150.28,1,1,0,64869.32,1
774,41,5,126670.37,1,1,0,102426.06,0
652,40,8,84390.8,2,0,1,107876.2,0
638,37,2,89728.86,2,1,1,37294.88,0
475,57,1,0,2,1,0,89248.99,0
567,40,4,118628.8,1,0,0,91973.63,0
750,37,3,0,2,1,0,16870.2,0
850,39,6,96863.13,1,1,1,121681.19,0
753,38,6,142263.45,1,0,1,33730.43,0
683,36,7,0,2,1,0,104786.59,0
710,32,3,0,1,1,0,94790.34,0
645,21,1,0,2,0,0,28726.07,0
714,28,6,122724.37,1,1,1,67057.27,0
696,35,4,174902.26,1,1,0,69079.85,0
612,26,4,0,2,1,1,179780.74,0
520,31,3,108914.17,1,1,1,183572.39,1
782,23,10,98052.66,1,1,1,142587.32,0
666,46,5,123873.19,1,1,1,177844.06,0
466,56,2,111920.13,3,1,0,197634.11,1
567,45,4,0,2,0,1,121053.19,0
613,20,3,0,2,1,1,149613.77,0
718,37,8,0,2,1,1,142.81,0
614,37,8,75150.34,4,0,1,131766.67,1
711,38,10,0,2,0,0,53311.78,0
691,38,5,114753.76,1,1,0,107665.02,0
527,32,0,0,1,1,0,109523.88,0
476,32,6,111871.93,1,0,0,112132.86,0
619,45,0,0,2,0,0,113645.4,0
607,37,4,135927.06,1,0,0,180890.4,0
695,44,8,0,2,1,1,70974.13,0
653,33,1,0,2,0,0,53379.52,0
677,46,2,57037.74,1,1,1,158531.01,0
655,50,10,0,4,1,0,179267.94,1
625,52,2,79468.96,1,1,1,84606.03,0
679,34,7,121063.85,1,1,0,56984.58,0
734,51,1,118537.47,1,1,1,116912.45,0
666,39,10,0,2,1,0,102999.33,0
592,26,4,105082.07,2,1,0,132801.57,0
564,40,4,0,1,1,0,85455.62,1
814,36,6,0,2,1,1,98657.01,0
592,36,2,104702.65,2,1,0,107948.72,0
758,50,2,95813.76,3,1,1,67944.09,1
612,62,0,167026.61,2,1,1,192892.05,0
498,61,7,102453.26,1,1,0,187247.56,1
638,25,4,148045.45,2,1,1,114722.42,0
558,35,1,0,2,0,0,111687.57,0
756,24,1,0,2,1,0,184182.25,0
782,52,4,0,1,1,1,52759.82,1
505,34,10,104498.79,1,0,1,126451.14,0
671,29,6,0,2,0,0,12048.67,0
801,42,6,0,2,1,1,95804.33,0
604,26,8,149542.52,2,0,1,197911.52,0
716,29,10,87946.39,1,1,1,182531.74,0
624,45,3,68639.57,1,1,0,168002.31,1
607,47,4,148826.32,1,1,1,79450.61,0
827,60,2,0,2,0,1,60615.83,0
606,61,5,108166.09,2,0,1,8643.21,0
717,35,5,103214.71,1,1,0,172172.7,0
651,40,1,134760.21,2,0,0,174434.06,1
691,58,3,0,1,0,1,194930.3,1
573,33,0,90124.64,1,1,0,137476.71,0
723,38,6,0,2,1,1,94415.6,0
584,46,6,87361.02,2,1,0,120376.87,1
550,45,8,111257.59,1,0,0,97623.42,1
611,61,3,131583.59,4,0,1,66238.23,1
549,41,9,95020.8,3,1,1,131710.59,1
850,24,1,0,2,0,1,69052.87,0
668,34,5,80242.37,2,0,0,56780.97,0
686,43,0,0,1,1,1,170072.9,0
660,50,1,0,3,1,1,191849.15,1
682,59,0,122661.39,1,0,1,84803.76,0
524,50,4,0,2,1,1,31840.59,1
645,36,8,0,2,1,1,12096.61,1
850,42,0,0,2,1,0,44165.84,0
537,53,3,0,1,1,1,91406.62,0
599,46,7,81742.84,2,1,0,83282.21,0
727,71,8,0,1,1,1,198446.91,1
756,30,2,145127.85,1,0,0,7554.68,0
755,38,9,148912.44,1,1,0,80416.16,0
634,41,4,0,2,1,1,164549.74,0
837,26,4,89900.24,2,1,0,175477.03,0
727,30,8,119027.28,2,1,1,137903.54,0
567,40,2,105222.86,2,1,0,93795.86,0
650,30,6,0,1,0,0,67997.13,1
655,34,1,116114.93,1,1,1,49492.15,0
763,58,9,187911.55,1,0,1,35825.18,0
843,27,5,0,2,1,1,67494.23,0
667,38,6,144432.04,1,1,1,73963.17,1
705,50,4,77065.9,2,0,1,145159.26,0
660,29,6,180520.29,1,1,1,123850.58,0
553,42,1,0,2,0,0,23822.04,0
612,47,6,130024.87,1,1,1,45750.21,1
641,40,2,110086.69,1,1,0,159773.14,0
513,31,5,174853.46,1,1,0,84238.63,0
680,44,7,108724.98,1,0,1,72330.46,0
711,58,9,91285.13,2,1,1,26767.85,0
689,40,2,0,2,1,1,164768.82,0
665,51,9,110610.41,2,0,1,1112.76,1
551,54,5,102994.04,1,1,0,176680.16,1
645,36,4,59893.85,2,1,0,43999.64,0
616,29,8,149318.55,1,1,0,140746.13,0
582,32,1,116409.55,1,0,1,152790.92,0
365,30,0,127760.07,1,1,0,81537.85,1
697,38,6,132591.36,1,1,1,7387.8,1
704,31,0,0,2,1,0,183038.33,0
656,46,5,113402.14,2,1,1,138849.06,0
712,31,7,0,2,1,0,170333.38,0
748,40,0,0,1,0,0,60416.76,0
724,28,9,0,2,1,1,100240.2,0
691,50,6,136953.47,1,1,1,2704.98,0
563,33,8,0,2,0,1,68815.05,0
741,32,5,0,1,1,1,64839.23,0
778,44,8,123863.64,1,1,0,144494.94,0
848,22,7,120811.89,1,1,1,185510.34,0
634,38,2,148430.55,1,1,1,56055.72,0
505,40,6,47869.69,2,1,1,155061.97,0
692,53,7,150926.99,2,0,0,119817.19,0
537,47,6,103163.35,1,1,0,16259.64,1
633,29,10,130206.28,1,1,0,184654.87,0
833,28,4,136674.51,2,0,0,5278.78,0
592,40,2,200322.45,1,1,1,113244.73,0
587,48,1,0,2,1,1,8908,0
550,62,7,80927.56,1,0,1,64490.67,0
680,24,10,0,3,1,0,154971.63,1
622,41,9,0,2,1,1,155786.39,0
594,28,0,142574.71,2,1,0,129084.82,0
643,34,7,160426.07,1,0,1,188533.11,0
540,25,5,116160.23,1,1,0,13411.67,0
635,34,5,98683.47,2,1,0,15733.19,0
657,32,3,118829.03,2,1,1,73127.61,0
814,31,1,118870.92,1,1,0,101704.19,0
600,32,1,0,1,1,1,101986.16,0
682,46,2,0,1,1,1,114442.66,0
682,38,4,107192.38,1,1,1,15669.17,0
566,42,3,108010.78,1,1,1,157486.1,0
550,34,3,0,2,0,0,131281.28,0
630,26,7,129837.72,2,0,1,197001.15,0
546,58,3,106458.31,4,1,0,128881.87,1
486,63,9,97009.15,1,1,1,85101,0
762,35,9,122929.42,2,0,0,149822.04,0
692,45,6,152296.83,4,0,1,108040.86,1
498,30,1,0,2,0,0,135795.53,0
850,49,8,0,1,0,0,25867.67,1
603,35,6,128993.76,2,1,0,130483.56,0
551,36,5,0,1,1,0,183479.12,0
627,27,0,185267.45,2,1,1,77027.34,0
515,28,9,0,2,0,0,94141.75,0
605,29,3,116805.82,1,0,0,4092.75,0
567,29,5,129750.68,1,1,0,109257.59,0
568,29,2,129177.01,2,0,1,104617.99,0
571,25,6,82506.72,2,1,0,167705.07,0
634,48,2,107247.69,1,1,1,103712.05,1
768,42,3,0,1,0,0,161242.99,1
554,36,3,157780.93,2,1,0,6089.13,0
629,35,1,172170.36,1,1,1,159777.37,0
638,48,2,0,2,1,1,7919.08,0
576,41,1,0,1,1,1,188274.6,0
661,42,9,75361.44,1,1,0,27608.12,1
592,27,4,0,2,1,1,183569.25,0
702,30,2,0,2,1,1,145537.32,0
647,29,0,98263.46,2,1,0,164717.95,0
593,43,9,0,2,1,1,76357.43,0
712,40,3,109308.79,2,1,0,120158.72,1
625,31,8,0,2,1,0,151843.54,0
538,28,6,164365.44,1,0,1,5698.97,0
637,22,5,98800,1,1,0,122865.55,0
632,27,4,193125.85,1,1,1,152665.85,0
736,27,5,51522.75,1,0,1,192131.77,0
755,23,5,84284.48,2,1,1,62851.6,0
425,39,5,0,2,1,0,140941.47,0
461,51,9,119889.84,1,0,0,56767.67,1
745,21,4,137910.45,1,1,1,177235.23,0
616,37,6,0,2,1,0,86242.18,0
587,33,5,100116.82,1,1,0,34215.58,0
850,40,4,166082.15,2,0,1,44406.17,0
601,38,0,0,2,1,0,165196.65,0
730,26,3,0,1,1,0,34542.41,0
532,44,3,148595.55,1,1,0,74838.64,1
850,53,2,94078.97,2,1,0,36980.54,0
779,34,5,0,2,0,1,111676.63,0
562,29,9,0,1,1,1,25858.68,0
670,40,2,164948.98,3,0,0,177028,1
729,62,4,140549.4,1,1,0,30990.16,1
767,44,2,152509.25,1,1,1,136915.15,0
742,28,2,191864.51,1,1,0,108457.99,1
669,44,8,96418.09,1,0,0,131609.48,1
542,32,2,131945.94,1,0,1,159737.56,0
586,29,3,0,2,1,1,142238.54,0
612,30,9,142910.15,1,1,0,105890.55,1
740,37,7,0,2,1,1,194270.91,0
584,35,3,146311.58,1,1,1,105443.47,0
524,52,2,87894.26,1,1,0,173899.42,1
614,19,5,97445.49,2,1,0,122823.34,0
598,64,9,0,1,0,1,13181.37,1
799,35,7,0,2,0,1,140780.8,0
724,34,2,154485.74,2,0,0,78560.64,0
601,50,2,115625.07,1,1,0,185855.21,0
804,25,7,108396.67,1,1,0,128276.95,0
745,38,5,65095.41,2,1,1,140197.42,0
667,43,1,103018.45,1,1,0,32462.39,1
518,38,10,84764.79,1,1,1,162253.9,0
819,38,10,0,2,1,0,30498.7,0
520,35,4,115680.81,1,1,1,90280.7,0
625,39,5,0,2,1,0,32615.21,0
673,36,5,73088.06,2,0,0,196142.26,0
656,27,3,150905.03,2,1,0,16998.72,0
850,23,9,143054.85,1,0,1,62980.96,0
574,28,7,0,2,0,0,185660.3,0
679,60,6,0,2,1,1,77331.77,0
530,42,0,99948.45,1,0,1,97338.62,0
508,44,3,115451.05,2,0,0,67234.33,0
558,32,4,108235.91,1,1,1,143783.28,0
414,38,8,0,1,0,1,77661.12,1
648,42,2,98795.61,2,1,0,89123.99,0
721,37,1,0,2,1,0,70810.8,0
751,31,8,0,2,0,0,17550.49,0
662,34,2,0,2,0,1,21497.27,0
628,29,3,113146.98,2,0,1,124749.08,0
597,39,8,162532.14,3,1,0,36051.46,1
698,40,0,92053.44,1,1,1,143681.83,0
723,48,7,0,2,1,1,150694.58,0
586,28,5,0,3,1,0,170487.4,1
633,29,8,104944.1,1,1,1,97684.46,0
564,31,4,0,2,1,0,53520.03,0
649,31,2,0,2,1,0,15200.61,0
622,30,4,107879.04,1,0,1,196894.62,0
459,46,7,110356.42,1,1,0,4969.13,1
718,27,2,0,2,0,0,26229.24,0
655,34,4,109783.69,2,1,0,134034.32,0
696,22,9,149777,1,1,1,198032.93,0
637,38,3,104339.56,1,0,0,119882.86,0
630,21,1,85818.18,1,1,1,133102.3,0
592,37,4,212692.97,1,0,0,176395.02,0
634,37,1,89696.84,2,1,1,193179.88,0
608,28,9,0,2,1,1,125062.02,0
565,32,9,68067.24,1,1,0,143287.58,0
763,67,9,148564.66,1,0,1,87236.4,0
665,55,8,136354.16,1,1,1,93769.89,0
649,38,1,122214,1,0,1,88965.46,0
695,45,3,0,2,1,1,30793.61,0
775,70,6,119684.88,2,1,1,74532.02,0
788,39,3,135139.33,1,0,1,113086.08,0
569,42,9,146100.75,1,1,0,32574.01,1
726,56,8,123110.9,3,0,1,130113.78,1
564,44,3,111760.4,3,1,1,104722.47,1
544,32,9,110728.39,1,1,1,14559.62,0
614,41,8,121558.46,1,1,1,598.8,0
453,38,8,120623.21,1,1,0,129697.99,0
471,58,4,114713.57,1,1,1,36315.03,0
829,37,3,103457.76,1,0,0,1114.12,0
754,57,2,101134.87,2,1,1,70954.41,0
749,46,10,78136.36,2,1,1,73470.98,0
667,23,1,0,2,1,0,91573.19,0
670,30,3,133446.34,1,0,0,3154.95,0
670,33,7,0,2,1,1,88187.81,0
623,48,1,108076.33,1,1,0,118855.26,1
571,32,5,131354.25,1,1,0,125256.53,0
641,37,7,62974.64,2,0,1,39016.43,0
551,30,2,143340.44,1,1,0,145796.49,0
741,36,8,116993.43,2,1,0,168816.22,0
472,31,4,58662.92,2,0,1,73322,0
650,41,3,128808.65,3,0,0,113677.53,1
625,45,7,137555.44,1,0,0,124607.7,0
650,34,4,142393.11,1,1,1,11276.48,0
535,38,8,0,2,1,0,136620.64,0
649,41,2,125785.23,1,1,1,70523.92,0
689,22,4,136444.25,1,1,0,51980.25,1
694,38,7,121527.4,1,1,0,113481.02,0
655,52,9,144696.75,1,1,1,49025.79,0
620,36,8,0,2,1,1,145937.99,0
577,35,10,0,2,1,1,25161.61,0
401,48,8,128140.17,1,1,0,175753.55,1
599,25,6,120383.41,1,1,1,24903.09,0
481,57,9,0,3,1,1,169719.35,1
704,42,8,129735.3,2,1,1,179565.57,0
698,31,8,185078.26,1,0,0,115337.74,1
480,28,6,0,2,0,0,48131.92,0
682,42,0,0,1,1,1,160828.98,0
700,31,7,0,2,0,1,145151.96,0
492,29,1,144591.96,1,1,1,196293.76,0
444,45,4,0,2,1,0,161653.5,1
624,36,6,0,2,0,0,84635.64,0
709,37,7,0,1,1,0,159486.76,0
557,68,2,100194.44,1,1,1,38596.34,0
646,50,6,145295.31,2,1,1,27814.74,0
719,28,3,106070.29,2,1,1,183893.31,0
706,47,6,120621.89,1,1,1,140803.7,0
660,38,7,0,2,0,1,146585.53,0
667,36,9,0,2,1,1,40062.29,0
705,30,1,0,1,1,1,181300.32,0
598,27,10,171283.91,1,1,1,84136.12,0
669,26,4,0,2,1,1,197594.34,0
580,38,1,128218.47,1,1,0,125953.83,1
676,32,5,0,2,1,1,75465.41,0
714,28,7,77776.39,1,1,0,177737.07,0
597,72,6,124978.19,2,1,1,7144.46,0
559,29,1,0,2,0,0,155639.76,0
564,28,1,0,1,1,1,162428.05,0
850,51,3,109799.55,2,1,1,12457.76,1
689,39,7,0,2,0,0,14917.09,0
758,61,8,125397.21,1,1,0,182184.09,1
604,71,10,0,2,1,1,129984.2,0
733,38,9,111347.37,2,0,1,194872.97,0
778,40,8,104291.41,2,1,1,117507.11,0
732,61,9,94867.18,2,1,1,157527.6,1
646,24,8,0,2,0,0,92612.88,0
597,33,6,135703.59,2,0,0,74850.84,0
821,37,5,106453.53,2,0,1,127413,0
640,43,7,132412.38,1,0,0,69584.3,1
511,40,9,124401.6,1,1,0,198814.24,1
805,46,6,118022.06,3,1,0,162643.15,1
540,39,1,82531.11,1,1,0,114092.52,0
705,44,0,184552.12,1,1,0,68860.3,1
540,39,4,127278.31,1,1,1,16150.34,0
532,66,3,0,1,1,1,115227.02,0
535,45,2,0,2,0,1,170621.55,0
627,23,5,184244.86,1,1,0,103099.22,0
646,52,8,59669.43,1,0,0,172495.81,1
515,25,7,79543.59,1,0,1,38772.82,0
697,39,6,151553.19,1,1,1,44946.29,0
652,27,2,166527.88,2,0,1,146007.7,0
579,28,6,150329.15,1,1,0,145558.42,0
760,43,8,121911.59,1,1,0,193312.33,0
769,51,9,156773.78,2,1,0,40257.79,0
498,29,8,127864.26,1,1,1,46677.9,0
774,53,4,113709.28,1,1,1,153887.93,1
705,43,7,79974.55,1,1,1,103108.33,0
648,44,2,0,2,1,1,58652.23,0
688,51,5,0,1,1,0,91624.11,1
592,38,0,0,1,1,0,65986.48,1
705,33,3,144427.96,2,1,0,113845.19,0
654,42,7,99263.09,1,1,1,67607.9,0
624,32,2,79368.87,2,1,1,145471.94,0
594,30,10,0,2,1,1,124071.71,0
695,34,9,0,2,1,1,67502.12,0
597,28,2,0,3,1,1,78707.97,0
758,52,7,125095.94,1,1,0,171189.83,1
737,40,2,162485.8,2,1,0,149381.32,0
694,37,1,95668.82,2,1,0,100335.55,0
683,25,4,0,2,1,0,152698.24,0
538,30,8,0,2,1,1,41192.95,0
669,37,4,0,1,1,0,132540.33,0
730,34,5,74197.38,2,1,0,96875.52,0
622,31,1,89688.94,1,1,1,152305.47,0
714,33,10,103121.33,2,1,1,49672.01,0
569,34,3,0,1,1,0,133997.53,0
668,59,5,120170.07,1,0,1,50454.8,0
628,32,9,149136.31,2,1,1,16402.11,0
600,40,1,141136.79,1,1,1,67803.83,0
693,43,4,152341.55,1,1,0,9241.78,0
704,36,7,120026.98,2,0,1,100601.73,0
527,33,9,132168.28,1,0,0,98734.15,0
553,43,6,85200.82,2,1,1,160574.09,0
575,53,1,84903.33,2,0,1,26015.8,0
626,32,0,0,2,0,0,187172.54,0
582,20,4,0,1,1,1,55763.66,0
683,40,8,0,1,1,0,75848.22,0
850,30,9,121535.18,1,0,0,40313.47,0
653,35,6,116662.96,2,1,1,23864.21,0
679,60,8,0,2,1,1,51380.9,0
549,49,6,124829.16,1,0,1,93551.36,0
850,36,2,155180.56,2,0,0,169415.54,0
558,32,1,108262.87,1,1,1,6935.31,0
528,40,4,0,2,1,0,25399.7,0
801,38,5,0,2,1,0,66256.27,0
513,48,2,0,1,1,1,114709.13,1
666,38,6,99812.88,2,1,1,158357.97,0
606,35,2,132164.26,1,0,1,164815.59,0
599,45,10,103583.05,1,1,0,132127.69,1
544,39,4,142406.43,2,1,0,146637.45,0
529,38,7,99842.5,2,1,0,90256.06,1
850,41,5,0,2,1,1,34827.43,0
497,41,9,0,1,0,0,22074.48,0
764,39,5,81042.42,1,0,1,109805.17,0
603,48,5,0,1,1,0,100478.6,1
609,40,6,0,2,1,1,97416.34,0
487,53,4,199689.49,1,1,1,24207.86,1
748,33,1,142645.43,1,0,0,69132.66,0
710,75,5,0,2,1,1,9376.89,0
432,45,3,110219.14,1,1,0,43046.7,1
534,51,3,0,2,0,1,20856.31,0
607,25,3,0,2,0,0,187048.72,0
551,32,4,0,2,1,0,53420.53,0
674,45,7,142072.02,1,1,0,37013.29,0
525,25,6,0,2,1,0,89566.64,0
645,33,8,149564.61,1,0,0,149913.84,0
755,43,9,0,2,1,0,18066.69,0
708,37,8,153366.13,1,1,1,26912.34,0
715,21,6,76467.16,1,1,1,173511.72,0
727,26,9,121508.28,1,1,1,146785.44,0
559,27,1,0,1,0,1,1050.33,0
545,36,8,73211.12,2,1,0,89587.34,1
524,22,9,0,2,1,0,74405.34,0
707,55,1,0,2,0,1,54409.48,0
671,38,0,92674.94,2,1,0,3647.57,0
439,52,3,96196.24,4,1,0,198874.52,1
667,36,1,114391.62,1,1,1,53412.54,0
831,32,9,80262.66,1,1,0,194867.78,0
545,33,7,173331.52,1,1,0,150452.88,0
604,35,7,147285.52,1,1,1,57807.05,0
657,67,5,119785.47,2,1,1,107534.32,0
487,36,1,140137.15,1,1,0,194073.33,0
750,52,6,107467.56,1,1,0,126233.18,1
694,37,8,98218.04,2,1,0,182354.46,1
711,35,2,133607.75,1,1,1,120586.32,0
551,37,3,0,2,1,1,50578.4,0
559,38,8,95139.41,1,1,1,86575.46,0
620,29,3,0,2,0,1,153392.28,0
660,42,5,0,2,1,0,115509.59,0
449,37,6,0,2,1,0,82176.48,0
703,26,1,97331.19,1,1,0,63717.49,0
795,37,2,139265.63,2,1,1,198745.94,0
594,31,9,0,1,0,1,5719.11,0
586,34,5,168094.01,1,0,0,20058.61,0
613,30,5,131563.88,2,1,0,170638.98,0
601,44,3,0,2,1,0,30607.11,0
657,50,9,0,2,0,0,37171.46,0
531,31,3,0,1,1,1,42589.33,0
621,47,7,107363.29,1,1,1,66799.28,0
782,33,2,94493.03,1,0,1,101866.39,0
528,29,9,170214.23,2,1,0,49284,0
696,52,6,139781.06,1,1,0,27445.4,1
586,35,7,0,2,1,0,70760.69,0
626,26,8,148610.41,3,0,1,104502.02,1
498,73,2,170241.7,2,1,1,165407.96,0
691,33,1,128306.83,1,1,1,113580.79,0
568,47,7,0,2,1,1,45978.39,0
715,35,3,0,1,1,1,152012.36,0
680,32,7,175454,1,0,1,77349.92,0
802,41,6,0,2,1,0,47322.05,0
539,22,0,100885.93,2,1,1,38772.65,0
494,69,9,93320.8,1,1,1,24489.44,0
594,38,6,63176.44,2,1,1,14466.08,0
596,33,2,139451.67,1,0,0,63142.12,0
649,52,8,49113.75,1,1,0,41858.43,0
699,32,1,123906.22,3,1,1,127443.82,1
787,40,6,0,2,1,1,84151.98,0
604,28,7,0,2,0,0,58595.64,0
489,52,1,131441.51,1,1,0,37240.11,1
651,56,2,0,1,1,0,114522.68,1
698,57,6,136325.48,2,1,1,72549.27,1
578,38,4,113150.44,2,1,0,176712.59,1
538,42,9,0,1,0,0,152855.96,0
696,33,4,0,2,1,1,73371.65,0
507,46,8,102785.16,1,1,1,70323.68,0
685,34,6,83264.28,1,0,0,9663.28,0
705,41,4,72252.64,2,1,1,142514.66,0
499,29,6,148051.52,1,1,0,118623.94,0
717,76,9,138489.66,1,1,1,68400.14,0
510,63,8,0,2,1,1,115291.86,0
632,32,6,111589.33,1,1,1,170382.99,0
668,39,0,122104.79,1,1,0,112946.67,1
744,32,4,96106.83,1,1,1,79812.77,0
663,42,7,115930.87,1,1,0,19862.78,0
638,37,7,124513.66,2,1,0,158610.89,0
688,54,9,0,1,1,0,191212.63,1
588,46,8,0,1,1,0,61931.21,0
631,33,7,0,1,1,1,58043.02,1
687,35,8,100988.39,2,1,0,22247.27,0
599,44,10,118577.24,1,1,1,31448.52,0
718,28,6,0,2,1,0,146875.86,0
730,27,5,0,2,1,1,116081.93,0
533,39,2,0,1,0,1,73669.94,1
711,28,5,0,2,1,1,93959.96,0
555,26,9,0,2,0,1,158918.03,0
850,42,9,113311.11,1,1,1,198193.75,0
678,41,9,0,1,0,0,13160.03,0
576,32,7,0,2,1,0,4660.91,0
835,20,4,124365.42,1,0,0,180197.74,1
592,42,1,147249.29,2,1,1,63023.02,0
774,36,7,103688.19,1,0,1,118971.74,0
620,29,1,138740.24,2,0,0,154700.61,0
519,39,4,111900.14,1,1,1,97577.17,0
734,37,0,152760.24,1,1,1,48990.5,0
763,31,7,143966.3,2,1,1,140262.96,1
733,51,10,141556.96,1,1,0,130189.53,0
650,43,6,0,2,1,1,16301.91,0
538,33,5,0,2,1,0,126962.41,0
577,46,1,0,1,1,1,158750.53,0
792,30,8,0,2,1,0,199644.2,0
686,41,10,0,1,1,1,144272.71,1
589,29,2,0,2,0,1,98320.27,0
530,25,9,162560.32,1,1,0,64129.03,0
778,29,7,123229.46,1,1,0,181221.09,0
616,31,7,76665.71,2,1,1,163809.08,0
550,38,9,140278.99,3,1,1,171457.06,1
655,51,3,0,2,0,1,15801.02,0
721,46,1,115764.32,2,0,0,102950.79,0
499,36,5,131142.53,2,1,0,174918.46,0
511,45,5,68375.27,1,1,0,193160.25,1
579,39,5,117833.3,3,0,0,5831,1
696,36,7,0,2,1,1,82298.59,0
681,34,7,0,2,0,0,130686.59,0
815,45,7,0,1,0,1,52885.23,1
681,30,2,111093.01,1,1,0,68985.99,0
641,42,9,132657.55,1,1,0,35367.19,0
591,56,9,128882.49,1,1,1,196241.94,1
565,59,9,69129.59,1,1,1,170705.53,0
487,37,6,0,2,1,1,126477.41,0
729,39,4,121404.64,1,1,1,159618.17,0
505,45,9,131355.3,3,1,0,195395.33,1
580,35,1,102097.33,1,0,1,168285.85,0
642,40,1,154863.15,1,1,1,138052.51,0
850,41,3,99945.93,2,1,0,71179.31,0
616,39,2,121704.32,2,1,0,55556.3,0
526,43,3,0,2,1,0,31705.19,0
523,35,8,138782.76,1,1,1,186118.93,0
663,35,9,0,2,1,1,195580.28,0
840,30,8,136291.71,1,1,0,54113.38,0
570,42,0,107856.57,2,1,0,127528.84,0
676,26,1,108348.66,1,0,0,60231.74,1
689,47,1,93871.95,3,1,0,156878.42,1
703,45,1,0,1,1,0,182784.11,1
491,19,2,125860.2,1,0,0,129690.5,0
584,49,8,172713.44,1,1,0,113860.81,0
810,51,5,0,2,0,1,184524.74,0
745,59,8,0,1,1,1,36124.98,0
625,39,3,130786.92,1,0,1,121316.07,0
535,29,2,112367.34,1,1,0,185630.76,0
729,45,7,91091.06,2,1,0,71133.12,0
655,26,7,106198.5,1,0,1,32020.42,0
751,47,5,142669.93,2,1,0,162760.96,0
525,33,1,112833.35,1,0,1,175178.56,0
532,40,5,0,2,0,1,177099.71,0
696,43,4,0,2,1,1,66406.37,0
786,32,2,104336.43,2,0,0,59559.81,0
580,55,6,104305.74,1,0,1,175750.21,0
596,47,5,140187.1,2,1,1,174311.3,0
683,39,4,0,2,1,0,171716.81,0
747,45,1,114959.12,1,1,0,189362.39,1
602,33,5,164704.38,1,0,1,180716.1,1
779,62,10,119096.55,1,0,1,116977.89,0
551,31,1,0,2,1,1,185105.44,0
666,47,2,0,1,1,0,35046.97,1
526,30,8,0,1,1,0,36251,0
849,41,9,115465.28,1,1,0,103174.5,0
471,27,4,0,2,1,0,122642.09,0
628,43,3,184926.61,1,1,0,122937.57,0
674,43,8,85957.88,2,1,0,8757.39,0
797,32,10,114084.6,1,0,1,125782.29,0
590,29,2,166930.76,2,1,0,122487.73,0
588,27,8,0,1,1,0,20066.38,0
577,29,7,0,2,1,1,55473.15,0
571,38,6,107193.82,2,0,0,38962.94,0
680,36,3,116275.12,1,1,1,63795.8,0
648,27,7,0,2,1,1,163060.43,0
618,39,2,91068.56,1,1,0,26578.69,0
648,41,5,123049.21,1,0,1,5066.76,0
759,39,6,0,2,1,1,140497.67,0
585,40,7,0,2,0,0,146156.98,0
774,42,3,137781.65,1,0,0,199316.19,0
697,48,2,108128.96,2,1,1,103944.37,0
605,39,10,105317.73,2,1,0,138021.36,0
676,20,1,80569.73,1,0,0,68621.98,0
678,22,4,174852.89,1,1,1,28149.06,0
495,45,3,89158.94,3,1,0,135169.76,1
787,85,10,0,2,1,1,116537.96,0
770,36,2,89800.14,1,1,1,105922.69,0
817,45,9,101207.75,1,0,0,88211.12,1
659,43,1,106086.42,2,1,0,26900.63,0
693,21,1,0,2,1,1,3494.02,0
744,47,9,0,2,1,0,113163.17,0
829,26,8,101440.36,2,1,1,19324.5,0
716,38,4,0,2,1,0,189678.7,0
